,N° de contrat,Société,Nombre de clients non agrégés,Nombre de clients agrégés,Total des clients,Nombre de prospects non agrégés,Nombre de prospects agrégés,Total des prospects,Total des clients et prospects non agrégés,Total des clients et prospects agrégés,Total des clients et prospects,Signature@ - Accès,Signature@ - Nombre signé,GED - Accès,GED - Nombre d'unités utilisées,Nombre de comptes agrégés,Nombre de supports agrégés,Encours agrégé en €,Nombre de connexion,Temps de connexion (H),Nombre de connexion (3 mois),Temps de connexion (H) (3 mois),Nombre de connexion (6 mois),Temps de connexion (H) (6 mois),Nombre de connexion (année),Temps de connexion (H) (année),Type de contrat,Elearning 1,Encours (Assurances - Fonds Euro),Encours (Assurances - hors Fonds Euro),Encours (Produits hors assurances),Date,MoneyPitch - Accès,MoneyPitch - Nombre client connectés,MoneyPitch - Nombre d'accès MoneyPitch ouvert,Facturable à l'encours,Salesforce,Total des emails expédiés aux contacts agrégés,Total des emails expédiés aux contacts non agrégés,Taux de complétude moyens,Profils V2,Profils V3,Nombre de projets/parcours,Mise à jour RIC,Conformité contacts,Conformité comptes,Personnes morales,MoneyPitch - Nombre d'accès,MoneyPitch - Nombre de comptes agrégés,MoneyPitch - Encours comptes courants,MoneyPitch - Encours livrets,MoneyPitch - Encours Compte titres,MoneyPitch - Encours assurance,MoneyPitch - Encours epargne salariale,MoneyPitch - Nombre consultation,MoneyPitch - MoneyPitch à facturer,MoneyPitch - Nombre d'accès avec agrégation de comptes,Consultation tuto O2S,O2S - Nombre d'accès (hors administrateur),MoneyPitch - Accès - MP,MoneyPitch - Nombre client connectés - MP,MoneyPitch - Nombre d'accès MoneyPitch ouvert - MP,MoneyPitch - Nombre d'accès MoneyPitch ouvert sans agrégation - MP,MoneyPitch - Nombre d'accès MoneyPitch ouvert avec agrégation - MP,MoneyPitch - MoneyPitch à facturer - MP sans agrégation,MoneyPitch - MoneyPitch à facturer - MP avec agrégation,Segmentation,O2S - Nombre d'accès gratuit,Signature@ - Nombre de signature gratuite,GED - Nombre d'unité gratuite,Signature@ - Nombre de signatures à facturer,TOTAL SE périodes gratuites,MoneyPitch - MoneyPitch gratuit - MP sans agrégation,MoneyPitch - MoneyPitch gratuit - MP avec agrégation,MoneyPitch - Accès gratuits résiliés,MoneyPitch - Accès résiliés - MP Premium,Churner,Signature@ - Nombre de signature - A facturer ,MoneyPitch - Nombre client connectés - MP Premium,Nombre d'accès MoneyPitch Premium ouverts,Nombre d'accès MoneyPitch Premium ouverts sans agrégation,Nombre d'accès MoneyPitch Premium ouverts avec agrégation,MoneyPitch - MoneyPitch à facturer - MP Premium sans agrégation,MoneyPitch - MoneyPitch gratuit - MP Premium sans agrégation,MoneyPitch - MoneyPitch à facturer - MP Premium avec agrégation,MoneyPitch - MoneyPitch gratuit - MP Premium avec agrégation,MoneyPitch - Accès - MoneyPitch,MoneyPitch - Nombre client connectés - MoneyPitch,Nombre d'accès MoneyPitch ouverts,MoneyPitch - MoneyPitch à facturer - MoneyPitch,MoneyPitch - Accès résiliés - MoneyPitch,MoneyPitch - Accès - MoneyPitch Starter,MoneyPitch - Nombre client connectés - MoneyPitch Starter,MoneyPitch - Nombre d'accès MoneyPitch ouvert - MoneyPitch Starter,MoneyPitch - MoneyPitch à facturer - MoneyPitch Starter,Nombre d'accès MoneyPitch Starter ouverts sur le mois (Flux),MoneyPitch Starter ouverts (stock),Accès convertis en MoneyPitch - MoneyPitch Starter,Accès convertis en Premium - MoneyPitch Starter,Projets suivis,Projet (autre statut),Nombre de parcours projet créés sur le mois (Flux),Projet (parcours en cours de création),Projet (parcours en cours de traitement),Projet (parcours suivi),Projet (parcours archivé),Projet (parcours fermé),Encours agrégé calcul cumul,Société : Nom de la société,Société : Employés,Société : Type de marché,Code client,Société : Commercial en charge de la société,Statut,Date de signature,Société : ID de la société,Date de résiliation,Date d'effet résiliation,Motif de résiliation,Société + N° Contrat,Taux de conformité des contacts en %,Taux de conformité des comptes en %,Temps moyen par connexion (H),jours_ouvrés,O2S - Nombre d'accès total,Temps de connexion moyen par jour ouvré et par utilisateur (H),Nombre de connexion moyenne par jour ouvré par utilisateur,Nombre de connexions moyennes par semaine par utilisateur,Nombre de projets par jour ouvré et par utilisateur,Nombre de projets suivis par contacts agrégés,Nombre de projets suivis par utilisateur,Encours moyen par clients agrégés et prospects agrégés,Nombre de clients agrégés et non agrégés par utilisateur,Nombre de signatures à facturer par jour ouvré et par utilisateur,Ratio nombre de profils (V2 et V3) par rapport aux nombres de clients agrégés et non agrégés,Nombre de profils par utilisateur,Profils V2 + V3,Proportion des contacts agrégés,Nombre de comptes par contact agrégé,Nombre de supports par compte,Part des contacts agrégés avec profils,Contacts par utilisateur,Total de l'encours MoneyPitch en €,Taux d'utilisation MoneyPitch Premium en %,Taux d'utilisation MoneyPitch en %,Nombre de MoneyPitch ouverts Premium + Normal,Taux d'utilisation de l'ensemble des MoneyPitch en %,Total des clients connectés MoneyPitch,Taux d'équipement MoneyPitch (en %),Taux de clients MoneyPitch actifs (en %),Encours moyen MP,Nombre d'accès MoneyPitch gratuits (TTL),Nombre d'accès MoneyPitch Premium  gratuits (PM),Nombre d'accès MoneyPitch Standard gratuits (STD),Utilise MoneyPitch,Utilisation O2S,Cabinets n'utilisant pas O2S,Entrant/Sortant - N0 / N1,Entrant ou Sortant - N0 / N1,Entité niveau 1,Entité niveau 2
28491,CR1900015,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,202.0,239.0,441.0,0.0,1.0,1.0,202.0,240.0,442.0,Illimité,,,0.8402795633301139,744.0,6697.0,151938167.17,36.0,24.48277777777778,165.0,120.0622222222222,395.0,370.6919444444445,753.0,640.2791666666667,,0.0,82022849.92999993,42445230.53999999,27470086.69999999,2022-07,,,,Oui,11384.0,0.0,0.0,67.025145,0.0,142.0,299.0,0.0,66.0,0.0,14.0,,724.0,11968181.74,21616634.35999999,4860609.62,3698413.25,0.0,96.0,,68.0,0.0,18.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,17.0,187.0,119.0,68.0,119.0,0.0,68.0,0.0,Aucun,0.0,0.0,0.0,0.0,Aucun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,21.0,8.0,,,,,,151938167.16999993,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,100 à 2000,STRATEGIC MARKET,11384.0,Bastien VICHY,Actif,2019-01,0015800000AXNb7,,,,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON / CR1900015,14.93212669683258,0.0,0.6800771604938273,20.0,19.0,0.0644283625730994,0.0947368421052631,0.4365753092408441,0.7315789473684211,1.1583333333333334,14.63157894736842,633075.6965416666,23.210526315789476,0.0,0.3219954648526077,7.473684210526316,142.0,0.5429864253393665,3.1,9.001344086021506,0.5916666666666667,23.26315789473684,42143838.969999984,9.090909090909092,,187.0,9.090909090909092,17.0,42.31,9.09,619762.3377941174,0.0,0.0,0.0,1.0,Utilise O2S,0,,,BPCE,CAISSE D'EPARGNE
28492,CR1900015,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,204.0,240.0,444.0,0.0,1.0,1.0,204.0,241.0,445.0,Illimité,,,0.8487456934526563,754.0,6747.0,152664633.4499998,26.0,13.64583333333333,112.0,64.77361111111111,335.0,288.8933333333333,717.0,623.6358333333334,,0.0,82447943.32999994,42757853.55000006,27458836.57,2022-08,,,,Oui,11384.0,0.0,0.0,66.992765,0.0,143.0,303.0,0.0,66.0,0.0,14.0,,724.0,11773750.14,21328463.49999999,4794497.54,3732163.85,0.0,111.0,,68.0,0.0,18.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,16.0,188.0,120.0,68.0,120.0,0.0,68.0,0.0,Aucun,0.0,0.0,0.0,0.0,Aucun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,21.0,6.0,,,,,,152664633.45,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,100 à 2000,STRATEGIC MARKET,11384.0,Bastien VICHY,Actif,2019-01,0015800000AXNb7,,,,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON / CR1900015,14.831460674157304,0.0,0.5248397435897435,22.0,19.0,0.0326455342902711,0.062200956937799,0.3153043900072763,0.6746411483253588,1.170124481327801,14.842105263157896,633463.2093360987,23.36842105263158,0.0,0.322072072072072,7.526315789473684,143.0,0.5415730337078651,3.128630705394191,8.948275862068966,0.5933609958506224,23.42105263157895,41628875.03,8.51063829787234,,188.0,8.51063829787234,16.0,42.25,8.51,612189.3386764704,0.0,0.0,0.0,1.0,Utilise O2S,0,,,BPCE,CAISSE D'EPARGNE
28493,CR1900015,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,213.0,248.0,461.0,0.0,1.0,1.0,213.0,249.0,462.0,Illimité,,,0.8830351363867521,766.0,6895.0,148587819.7999998,71.0,16.07111111111111,135.0,54.19972222222222,340.0,184.1313888888889,723.0,572.4358333333333,,0.0,81562466.04999991,40100243.56000005,26925110.19000002,2022-09,,,,Oui,11384.0,1.0,0.0,67.21209,0.0,149.0,322.0,0.0,66.0,0.0,14.0,,762.0,11963035.31,22933560.13999999,4652519.54,4454038.74,0.0,147.0,,72.0,0.0,12.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,1.0,,,,0.0,0.0,,,19.0,194.0,122.0,72.0,122.0,0.0,72.0,0.0,Aucun,0.0,0.0,0.0,0.0,Aucun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,21.0,20.0,0.0,120.0,181.0,20.0,1.0,148587819.79999998,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,100 à 2000,STRATEGIC MARKET,11384.0,Bastien VICHY,Actif,2019-01,0015800000AXNb7,,,,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON / CR1900015,14.285714285714285,0.0,0.2263536776212832,22.0,13.0,0.0561926961926961,0.2482517482517482,1.2584190003544842,1.0524475524475525,1.2088353413654618,23.153846153846157,596738.2321285133,35.46153846153846,0.0034965034965034,0.3232104121475054,11.461538461538462,149.0,0.538961038961039,3.076305220883534,9.001305483028721,0.5983935742971888,35.53846153846154,44003153.72999999,9.793814432989691,,194.0,9.793814432989691,19.0,41.99,9.79,611154.9129166665,0.0,0.0,0.0,1.0,Utilise O2S,0,,,BPCE,CAISSE D'EPARGNE
28494,CR1900015,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,215.0,254.0,469.0,0.0,1.0,1.0,215.0,255.0,470.0,Illimité,,,0.902978620491922,777.0,7079.0,149906702.5899999,63.0,46.65777777777778,160.0,76.37472222222222,325.0,196.4369444444444,728.0,597.4025,,0.0,81600193.51999988,40696994.90999995,27609514.16,2022-10,,,,Oui,11384.0,0.0,0.0,67.649108,0.0,155.0,350.0,0.0,66.0,0.0,14.0,,770.0,10268549.45,19685337.22999999,5026900.79,4560772.47,0.0,159.0,,74.0,0.0,11.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,24.0,196.0,122.0,74.0,122.0,0.0,74.0,0.0,Aucun,0.0,0.0,0.0,0.0,Aucun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,21.0,30.0,0.0,152.0,177.0,20.0,1.0,149906702.58999982,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,100 à 2000,STRATEGIC MARKET,11384.0,Bastien VICHY,Actif,2019-01,0015800000AXNb7,,,,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON / CR1900015,14.042553191489365,0.0,0.740599647266314,21.0,12.0,0.1851499118165785,0.25,1.2096774193548387,1.3055555555555556,1.2901960784313726,27.416666666666668,587869.4219215683,39.083333333333336,0.0,0.3304904051172708,12.916666666666666,155.0,0.5425531914893617,3.047058823529412,9.110682110682111,0.6078431372549019,39.16666666666666,39541559.93999999,12.244897959183673,,196.0,12.244897959183673,24.0,41.7,12.24,534345.4045945945,0.0,0.0,0.0,1.0,Utilise O2S,0,,,BPCE,CAISSE D'EPARGNE
28495,CR1900015,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,215.0,264.0,479.0,1.0,1.0,2.0,216.0,265.0,481.0,Illimité,,,0.94281204696745,803.0,7090.0,158300798.51,56.0,29.949722222222,193.0,94.423611111111,312.0,159.24444444444,734.0,590.79916666667,,0.0,84760539.64,44991391.37,28548867.5,2022-11,,,,Oui,11384.0,0.0,0.0,67.862905,0.0,166.0,389.0,0.0,67.0,0.0,15.0,,770.0,8416741.09,19174026.44,5105190.71,4865657.2,0.0,141.0,,75.0,0.0,11.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,24.0,200.0,125.0,75.0,124.0,0.0,76.0,0.0,Aucun,0.0,0.0,0.0,0.0,Aucun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,27.0,40.0,0.0,184.0,178.0,26.0,1.0,158300798.51,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,100 à 2000,STRATEGIC MARKET,11384.0,Bastien VICHY,Actif,2019-01,0015800000AXNb7,,,,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON / CR1900015,13.958333333333334,0.0,0.5348164682539643,20.0,12.0,0.1247905092592583,0.2333333333333333,1.0752688172043012,1.5083333333333335,1.3660377358490563,30.166666666666668,597361.5038113208,39.91666666666666,0.0,0.3465553235908142,13.833333333333334,166.0,0.5509355509355509,3.030188679245283,8.829389788293899,0.6264150943396226,40.083333333333336,37561615.440000005,12.0,,200.0,12.0,24.0,41.58,12.0,500821.53920000006,0.0,0.0,0.0,1.0,Utilise O2S,0,,,BPCE,CAISSE D'EPARGNE
28496,CR1900015,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,214.0,272.0,486.0,1.0,1.0,2.0,215.0,273.0,488.0,Illimité,,,0.99683498777449,832.0,7482.0,159066068.5,85.0,45.734722222222,204.0,122.34222222222,337.0,176.54194444444,774.0,569.36611111111,,0.0,84871312.42,46170182.37,28024573.71,2022-12,,,,Oui,11384.0,0.0,0.0,68.01411,0.0,175.0,405.0,0.0,64.0,0.0,17.0,,873.0,9081506.75,19715739.74,6358632.78,6507860.71,0.0,169.0,,81.0,0.0,11.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,25.0,206.0,125.0,81.0,125.0,0.0,81.0,0.0,Aucun,0.0,0.0,0.0,0.0,Aucun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,35.0,22.0,0.0,174.0,196.0,34.0,1.0,159066068.5,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,100 à 2000,STRATEGIC MARKET,11384.0,Bastien VICHY,Actif,2019-01,0015800000AXNb7,,,,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON / CR1900015,13.141683778234087,0.0,0.538055555555553,22.0,12.0,0.1732375841750833,0.3219696969696969,1.6321044546851,1.4015151515151514,1.3553113553113554,30.83333333333333,582659.5915750916,40.5,0.0,0.360082304526749,14.583333333333334,175.0,0.5594262295081968,3.0476190476190474,8.992788461538462,0.6410256410256411,40.66666666666666,41663739.98,12.135922330097088,,206.0,12.135922330097088,25.0,42.21,12.14,514367.1602469136,0.0,0.0,0.0,1.0,Utilise O2S,0,,,BPCE,CAISSE D'EPARGNE
28497,CR1900015,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,246.0,294.0,540.0,0.0,1.0,1.0,246.0,295.0,541.0,Illimité,,,1.1096645426005,880.0,8058.0,173233534.51,211.0,72.373888888889,352.0,148.05833333333,512.0,224.43305555556,907.0,564.535,,0.0,88010035.15,54071607.01,31151892.35,2023-01,,,,Oui,11384.0,0.0,0.0,65.822011,0.0,189.0,414.0,0.0,58.0,0.0,22.0,,891.0,9764125.67,17795591.03,6155722.5,5488495.34,0.0,304.0,,82.0,0.0,14.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,28.0,212.0,130.0,82.0,129.0,0.0,83.0,0.0,Aucun,0.0,0.0,0.0,0.0,Aucun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,66.0,27.0,0.0,58.0,290.0,62.0,4.0,173233534.51,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,100 à 2000,STRATEGIC MARKET,11384.0,Bastien VICHY,Actif,2019-01,0015800000AXNb7,,,,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON / CR1900015,10.720887245841034,0.0,0.3430042127435497,22.0,15.0,0.2193148148148151,0.6393939393939394,3.241167434715822,1.0545454545454545,1.1796610169491526,23.2,587232.3203728814,36.0,0.0,0.35,12.6,189.0,0.5452865064695009,2.983050847457627,9.15681818181818,0.6406779661016949,36.06666666666667,39203934.54000001,13.20754716981132,,212.0,13.20754716981132,28.0,39.19,13.21,478096.7626829269,0.0,0.0,0.0,1.0,Utilise O2S,0,0.0,Reste,BPCE,CAISSE D'EPARGNE
28498,CR1900015,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,248.0,307.0,555.0,0.0,1.0,1.0,248.0,308.0,556.0,Illimité,,,1.1985147651285,922.0,8189.0,179258702.46,176.0,63.516666666667,490.0,196.06416666667,665.0,276.04888888889,999.0,532.79277777778,,0.0,89815867.52,56369393.48,33073441.46,2023-02,,,,Oui,11384.0,2.0,0.0,65.925896,0.0,195.0,435.0,0.0,58.0,0.0,23.0,,953.0,11455102.38,22976537.21,6553141.57,5615565.13,0.0,149.0,,87.0,0.0,14.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,24.0,218.0,131.0,87.0,131.0,0.0,87.0,0.0,Aucun,0.0,0.0,0.0,0.0,Aucun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,71.0,22.0,0.0,99.0,265.0,66.0,5.0,179258702.46,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON,100 à 2000,STRATEGIC MARKET,11384.0,Bastien VICHY,Actif,2019-01,0015800000AXNb7,,,,CAISSE D'EPARGNE LANGUEDOC ROUSSILLON / CR1900015,10.431654676258994,0.0,0.3608901515151534,20.0,15.0,0.2117222222222233,0.5866666666666667,2.703533026113671,1.2133333333333334,1.181818181818182,24.266666666666666,582008.7742207793,37.0,0.0,0.3513513513513513,13.0,195.0,0.5539568345323741,2.993506493506493,8.88177874186551,0.6331168831168831,37.06666666666667,46600346.29000001,11.009174311926609,,218.0,11.009174311926609,24.0,39.21,11.01,535636.1642528736,0.0,0.0,0.0,1.0,Utilise O2S,0,0.0,Reste,BPCE,CAISSE D'EPARGNE
28501,CR2000012,CAISSE D'EPARGNE LOIRE CENTRE,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,Illimité,,,0.0092984782531857,0.0,0.0,0.0,47.0,31.82638888888889,70.0,41.86916666666666,70.0,41.86916666666666,70.0,41.86916666666666,,0.0,0.0,0.0,0.0,2021-01,,,,Oui,999999.0,0.0,0.0,58.346667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,5.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illimité,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,CAISSE D'EPARGNE LOIRE CENTRE,100 à 2000,STRATEGIC MARKET,11385.0,Bastien VICHY,Actif,2019-01,0015800000AXNb8,,,,CAISSE D'EPARGNE LOIRE CENTRE / CR2000012,0.0,,0.6771572104018913,20.0,6.0,0.2652199074074074,0.3916666666666666,1.8049155145929336,,,,,0.5,0.0,0.0,0.0,0.0,0.0,,,,0.5,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Utilise O2S,0,,,BPCE,CAISSE D'EPARGNE
28502,CR2000012,CAISSE D'EPARGNE LOIRE CENTRE,11.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,11.0,Illimité,,,0.0217705545946955,0.0,42.0,0.0,36.0,11.49944444444444,104.0,51.50555555555555,106.0,53.36861111111111,106.0,53.36861111111111,,0.0,0.0,0.0,0.0,2021-02,,,,Oui,999999.0,0.0,0.0,70.860833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.0,11060.7,21324.06,19056.18,5015.57,0.0,10.0,,1.0,0.0,5.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Illimité,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,CAISSE D'EPARGNE LOIRE CENTRE,100 à 2000,STRATEGIC MARKET,11385.0,Bastien VICHY,Actif,2019-01,0015800000AXNb8,,,,CAISSE D'EPARGNE LOIRE CENTRE / CR2000012,0.0,,0.3194290123456789,20.0,6.0,0.0958287037037036,0.3,1.3824884792626728,,,,,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,,,,1.8333333333333333,56456.51,100.0,,1.0,100.0,1.0,9.09,100.0,56456.51,0.0,0.0,0.0,1.0,Utilise O2S,0,,,BPCE,CAISSE D'EPARGNE
28503,CR2000012,CAISSE D'EPARGNE LOIRE CENTRE,1122.0,0.0,1122.0,3.0,0.0,3.0,1125.0,0.0,1125.0,Illimité,,,0.0443087806925177,0.0,47.0,0.0,57.0,66.55277777777778,140.0,109.8786111111111,163.0,119.9213888888889,163.0,119.9213888888889,,0.0,0.0,0.0,0.0,2021-03,,,,Oui,999999.0,0.0,0.0,73.810825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,1254444.2,629090.99,19627.23,6983.7,0.0,20.0,,2.0,0.0,5.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,2.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,Aucun,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,CAISSE D'EPARGNE LOIRE CENTRE,100 à 2000,STRATEGIC MARKET,11385.0,Bastien VICHY,Actif,2019-01,0015800000AXNb8,,,,CAISSE D'EPARGNE LOIRE CENTRE / CR2000012,0.0,,1.1675925925925923,23.0,6.0,0.4822665056360709,0.4130434782608695,2.1889400921658986,,,,,187.0,0.0,0.0,0.0,0.0,0.0,,,,187.5,1910146.12,50.0,,4.0,50.0,2.0,0.36,50.0,955073.06,0.0,0.0,0.0,1.0,Utilise O2S,0,,,BPCE,CAISSE D'EPARGNE
28504,CR2000012,CAISSE D'EPARGNE LOIRE CENTRE,1123.0,0.0,1123.0,3.0,0.0,3.0,1126.0,0.0,1126.0,Illimité,,,0.0514138964936137,0.0,45.0,0.0,26.0,22.57805555555555,119.0,100.6302777777778,189.0,142.4994444444444,189.0,142.4994444444444,,0.0,0.0,0.0,0.0,2021-04,,,,Oui,999999.0,0.0,0.0,73.800381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,2853859.41,2039003.98,19601.2,7120.45,0.0,6.0,,2.0,0.0,5.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,1.0,,,1.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,Aucun,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,CAISSE D'EPARGNE LOIRE CENTRE,100 à 2000,STRATEGIC MARKET,11385.0,Bastien VICHY,Actif,2019-01,0015800000AXNb8,,,,CAISSE D'EPARGNE LOIRE CENTRE / CR2000012,0.0,,0.868386752136752,21.0,6.0,0.1791909171075837,0.2063492063492063,0.9984639016897082,,,,,187.16666666666663,0.0,0.0,0.0,0.0,0.0,,,,187.66666666666663,4919585.040000001,33.33333333333333,,3.0,33.33333333333333,1.0,0.27,33.33,2459792.5200000005,0.0,0.0,0.0,1.0,Utilise O2S,0,,,BPCE,CAISSE D'EPARGNE
28505,CR2000012,CAISSE D'EPARGNE LOIRE CENTRE,1127.0,0.0,1127.0,3.0,0.0,3.0,1130.0,0.0,1130.0,Illimité,,,0.063716753385961,0.0,123.0,0.0,33.0,17.10361111111111,112.0,99.45666666666666,217.0,157.74,222.0,159.6030555555556,,0.0,0.0,0.0,0.0,2021-05,,,,Oui,999999.0,0.0,0.0,74.164695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68.0,648137.93,9639087.159999998,994654.04,622208.28,0.0,8.0,,3.0,0.0,4.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,2.0,4.0,1.0,3.0,1.0,0.0,3.0,0.0,Aucun,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,CAISSE D'EPARGNE LOIRE CENTRE,100 à 2000,STRATEGIC MARKET,11385.0,Bastien VICHY,Actif,2019-01,0015800000AXNb8,,,,CAISSE D'EPARGNE LOIRE CENTRE / CR2000012,0.0,,0.5182912457912457,20.0,5.0,0.1710361111111111,0.3299999999999999,1.5207373271889402,,,,,225.4,0.0,0.0,0.0,0.0,0.0,,,,226.0,11904087.409999996,50.0,,4.0,50.0,2.0,0.35,50.0,3968029.136666665,0.0,0.0,0.0,1.0,Utilise O2S,0,,,BPCE,CAISSE D'EPARGNE
28506,CR2000012,CAISSE D'EPARGNE LOIRE CENTRE,895.0,234.0,1129.0,3.0,0.0,3.0,898.0,234.0,1132.0,Illimité,,,0.0683446992188692,479.0,1620.0,45507780.09999998,33.0,10.81583333333333,96.0,57.74916666666667,232.0,160.3761111111111,255.0,170.4188888888889,,0.0,28328811.05,8505753.170000004,8673215.879999997,2021-06,,,,Oui,999999.0,0.0,0.0,74.204471,0.0,26.0,14.0,0.0,205.0,0.0,11.0,,64.0,657402.9500000001,9592716.27,811190.2200000001,480329.84,0.0,1.0,,3.0,0.0,4.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,1.0,4.0,1.0,3.0,1.0,0.0,3.0,0.0,Aucun,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,45507780.1,CAISSE D'EPARGNE LOIRE CENTRE,100 à 2000,STRATEGIC MARKET,11385.0,Bastien VICHY,Actif,2019-01,0015800000AXNb8,,,,CAISSE D'EPARGNE LOIRE CENTRE / CR2000012,18.15766164747564,0.0,0.3277525252525252,22.0,5.0,0.0983257575757575,0.3,1.5207373271889402,,,,194477.69273504263,225.8,0.0,0.0230292294065544,5.2,26.0,0.2067137809187279,2.047008547008547,3.382045929018789,0.1111111111111111,226.4,11541639.28,25.0,,4.0,25.0,1.0,0.35,25.0,3847213.093333333,0.0,0.0,0.0,1.0,Utilise O2S,0,,,BPCE,CAISSE D'EPARGNE
